,Substrate,control_mean,AZ20_mean,AZ20_fold_change,AZ20_p-value,AZ20_ctrlCV,AZ20_treatCV,Phosphosite,Corrected P-Value,Hypothesis Rejected?,-Log10 Corrected P-Value
7303,MEF2D,4303084562.0,5457063179.0,1.268174748,0.016035484,0.008480882,0.110170949,S251,0.9277762649819735,False,0.03255674209879477
3107,DEK,3422630009.0,2374210418.0,0.693680127,0.31934952699999997,0.48172299799999996,0.118977116,S72,0.9279777830476816,False,0.03246242121141449
9782,PPP1R3A,47383443.12,11987864.82,0.252996913,0.15129222,0.727732342,1.184700111,S584,0.9285234607637951,False,0.03220711857844262
938,ASAP1,38644744.69,46358437.55,1.199605222,0.854094171,1.102256837,1.187194549,S843,0.9285234607637951,False,0.03220711857844262
4237,FAM47A,12121250991.0,1854597524.0,0.153003805,1.12e-06,0.06596882400000001,0.227174536,S259,0.9286057696394857,False,0.03216862229077207
27,ABCA13,139002611.9,111241650.8,0.800284608,0.7087232809999999,0.763184682,0.554518496,None,0.9286127960341175,False,0.032165336167670915
879,ARID1A,37910775.15,39133117.33,1.0322426059999998,0.947018317,0.645187019,0.468145824,T1206,0.9286127960341175,False,0.032165336167670915
8127,NEK9,499993172.2,2008560532.0,4.017175921000001,0.37149353799999996,0.128762824,1.3467284519999998,S869,0.9286127960341175,False,0.032165336167670915
2469,CIAPIN1,186643040.1,12721636212.0,68.16024965,0.17804251899999998,0.23195496100000002,1.11892307,None,0.9286127960341175,False,0.032165336167670915
6138,KIF18B,650447825.8,658639421.7,1.0125937790000001,0.9490764759999999,0.155461608,0.284781897,S645,0.9286127960341175,False,0.032165336167670915
8836,PARD3,1701199683.0,2151876556.0,1.2649170920000001,0.099670076,0.214150747,0.07810981,S220,0.9286127960341175,False,0.032165336167670915
7299,MEF2A,307293007.4,257596008.0,0.838274877,0.374359412,0.23209670699999999,0.211251865,Y105,0.9286127960341175,False,0.032165336167670915
3420,DSP,613990494.1,929469402.1,1.5138172509999999,0.08698336699999999,0.126766497,0.275183799,S2825,0.9286127960341175,False,0.032165336167670915
11844,SFPQ,246221615.8,297540647.3,1.208426183,0.272088626,0.082405805,0.237470445,M683,0.9286127960341175,False,0.032165336167670915
6669,LRCH3,544202111.5,713068591.6,1.310301038,0.091930803,0.081322155,0.19505631899999998,S415,0.9286127960341175,False,0.032165336167670915
1904,CCDC88C,1110721508.0,994257232.1,0.895145385,0.093602956,0.055635326,0.080761906,S1591,0.9286398929820074,False,0.0321526636271863
1157,BAG6,297890781.8,400580670.0,1.3447232830000002,0.288017955,0.097835941,0.373925885,M955,0.9286398929820074,False,0.0321526636271863
9266,PHIP,40814246.41,64114008.98,1.570873276,0.437358234,0.934487016,0.467683621,S1783,0.9291073833928806,False,0.0319340886760588
397,AKAP2,16287248.84,8053747.4,0.494481755,0.666370149,1.732050808,1.732050808,S121,0.9292537929461409,False,0.03186565756372176
101,ACIN1,105693507.5,169714152.8,1.605719753,0.07344647,0.454987795,0.10337791800000001,T682,0.9292674205291693,False,0.03185928864625325
229,AFDN,129927859.5,306778533.6,2.3611451359999998,0.002059992,0.253941326,0.160091335,S1721,0.9292674205291693,False,0.03185928864625325
8593,NUSAP1,4171586061.0,1823089003.0,0.437025385,0.115929782,0.527708685,0.133813653,None,0.929272113800281,False,0.031857095244705196
11077,RP1L1,518493733.4,274601121.1,0.529613192,0.294683686,0.276756862,1.233983019,S1748,0.9293177315468589,False,0.03183577635536633
1272,BCL2L12,44171174.05,162324936.7,3.674906547,0.036019035,0.73306676,0.42396794,S113,0.9294207585175512,False,0.03178763182600529
7170,MBP,1613234075.0,1504154446.0,0.9323844990000001,0.594902578,0.156566771,0.147899411,T229,0.9294207585175512,False,0.03178763182600529
8212,NFIL3,20479887.22,46418567.75,2.26654411,0.151464087,1.180570004,0.275080704,S301,0.9294299234037059,False,0.0317833493308883
1553,C19orf18,136572657.4,25249113.57,0.18487678300000002,0.024127071,0.41346503100000004,1.22257944,None,0.9294299234037059,False,0.0317833493308883
1445,BRIP1,22648407620.0,26360701111.0,1.163909691,0.025520402999999997,0.017319067,0.081255088,S1237,0.9294299234037059,False,0.0317833493308883
220,AFAP1,1646798017.0,535317358.8,0.32506558399999996,0.201209205,0.769540792,0.820729105,S343,0.9294312475502948,False,0.03178273059769209
7777,MYCBP2,12359067.34,55978874.79,4.529376954,0.377943925,1.6036284809999999,1.3730653869999998,S2751,0.9295081652907389,False,0.031746790803179555
10885,REXO4,413106.5413,12272081.62,29.70681989,0.180945432,1.732050808,1.104415887,S15,0.9295081652907389,False,0.031746790803179555
10942,RGS3,3885323.4760000003,6082858.055,1.5655988730000001,0.7409858990000001,0.807737431,1.732050808,S1195,0.9296042931020485,False,0.03170187928870075
5865,IWS1,7514854.696,61110045.4,8.1318998,0.158694316,1.732050808,0.919629338,S287,0.9303333006043207,False,0.03136143350945828
3417,DSP,5210961819.0,6261453619.0,1.201592688,0.156756922,0.08575546,0.164789677,S2209,0.9303333006043207,False,0.03136143350945828
4064,F134C_HUMAN,878310807.7,1194819457.0,1.360360646,0.123952591,0.322969816,0.097289366,S260,0.9306150563595473,False,0.031229925324165023
10897,RFTN1,1190990335.0,1663131489.0,1.39642736,0.414065763,0.13411303300000002,0.5521851999999999,S199,0.9307235024120618,False,0.031179319246057876
2315,CEP95,69599643.21,88796543.86,1.275818952,0.559178388,0.602529285,0.37931337600000004,S155,0.9312575583362311,False,0.030930189378795426
2316,CEP97,392334423.9,387354141.9,0.987306028,0.92235621,0.17034397,0.135053245,S308,0.9312575583362311,False,0.030930189378795426
9204,PHACTR2,1470098802.0,1480090945.0,1.00679692,0.945083619,0.088072476,0.137329501,S522,0.9312575583362311,False,0.030930189378795426
1084,ATRX,131293599.7,161559423.0,1.230520173,0.43674598600000003,0.329146676,0.283169765,T724,0.9315452742405381,False,0.030796033011406716
1247,BCAT1,55745288.75,41680675.78,0.747698625,0.555731842,0.69974086,0.045592654,M313,0.9315452742405381,False,0.030796033011406716
11873,SGOL1_HUMAN,283279742.2,165987067.9,0.585947539,0.351908121,0.586025265,0.686342938,S468,0.9315969428521771,False,0.030771945324785378
1738,CASC3,131569288.7,41133717.34,0.31263920100000003,0.11330383699999999,0.613642268,0.6085987389999999,S703,0.9316236471736896,False,0.030759496407530236
3118,DENND2D,109158639.6,625651.5137,0.00573158,0.13771143800000002,1.005781426,1.732050808,None,0.9316368538099953,False,0.03075333992080267
3115,DENND2A,25115140.27,22731996.76,0.90511128,0.84197298,0.692468961,0.418866707,S246,0.9316368538099953,False,0.03075333992080267
6051,KIAA0319L,453791350.4,659945255.9,1.4542922759999999,0.030376614,0.22029742,0.117814775,S978,0.9317087308621333,False,0.030719834802491502
11199,RPRD2,178087.0816,10155108.41,57.02327379,0.36388137299999995,1.732050808,1.732050808,M670,0.9319114044738513,False,0.03062537345827806
7712,MTMR3,630464106.2,833127341.1,1.321450869,0.184394017,0.128351699,0.263650018,S613,0.9319114044738513,False,0.03062537345827806
4660,GATAD2B,399591068.3,296502835.9,0.742015674,0.129469893,0.058253765,0.333674185,S122,0.9319385008753501,False,0.03061274602769214
8859,PARG,590688015.6,557301719.6,0.9434789690000001,0.499093787,0.090869854,0.107435161,S448,0.9321099322933432,False,0.03053286428455249
3369,DOS_HUMAN,33976225.34,51885746.16,1.527119203,0.51545337,1.00374077,0.562831752,S127,0.9322259297433265,False,0.03047882139074408
525,ANKRD12,1200233636.0,569675583.4,0.474637243,0.06976341,0.23715649600000002,0.7122638790000001,S526,0.9322259297433265,False,0.03047882139074408
1174,BAIAP2L1,11371546.56,6272789.29,0.551621475,0.427641339,0.594521736,1.2562422,S261,0.9322259297433265,False,0.03047882139074408
7183,MCM2,51615403724.0,52315949187.0,1.013572411,0.9157472870000001,0.06041356,0.201595163,S139,0.9322780358298647,False,0.030454547496688796
6145,KIF1A,371980531.3,496962691.4,1.335991133,0.238045101,0.148301865,0.313383758,S1370,0.9324513463582423,False,0.03037381963658659
10445,RAI1,186771861.1,286683037.9,1.5349369880000001,0.021279437999999998,0.23485536199999998,0.12104833,S1338,0.9324513463582423,False,0.03037381963658659
2713,CQ085_HUMAN,766872484.2,871197372.9,1.136039421,0.577972625,0.052839544,0.349655988,S25,0.9325276898529852,False,0.03033826367818622
3797,EML4,128418574.8,3157782.932,0.024589767999999998,0.36677571700000006,1.7307195,1.427752726,None,0.9326330132293491,False,0.030289215506472865
394,AKAP13,1336875812.0,1258345774.0,0.94125854,0.523773516,0.090062418,0.12788697400000001,S2728,0.9326330132293491,False,0.030289215506472865
9783,PPP1R3D,6933059084.0,5850113020.0,0.843799678,0.315218035,0.149917591,0.23250397,S46,0.9326330132293491,False,0.030289215506472865
10590,RASAL3,204236603.4,242723147.6,1.188440972,0.603799628,0.13285346,0.48902038200000003,S819,0.9326330132293491,False,0.030289215506472865
3072,DDX41,146854422.4,231515010.4,1.576493282,0.22546648600000002,0.45826916700000003,0.367899091,S68,0.9326330132293491,False,0.030289215506472865
4040,EXOC1,5023872403.0,4175893891.0,0.831210181,0.7763457559999999,0.6390739320000001,0.899751902,S472,0.9331154508666109,False,0.030064619305616446
3514,EDC3,2832671253.0,735904739.3,0.259791791,0.000560154,0.18768864,0.17132408300000002,S131,0.9331154508666109,False,0.030064619305616446
4978,GTF3C1,649083666.7,984925266.9,1.517408799,0.007712981999999999,0.12300808699999999,0.126541396,S494,0.9332457060749371,False,0.03000399961462397
984,ATAD5,65944380.03,68047999.71,1.031899908,0.916661678,0.377123117,0.327402338,S44,0.9332575819602049,False,0.029998473097234284
2606,CNOT10,122000363.3,86547829.82,0.7094063279999999,0.7368444470000001,0.731017575,1.732050808,S521,0.9333752601859858,False,0.02994371460053307
650,APOE,50103837.42,66781066.76,1.3328533340000002,0.16060923800000002,0.338193953,0.09304541699999999,None,0.9333752601859858,False,0.02994371460053307
4710,GGNBP2,43524173954.0,86454204166.0,1.986349109,2.45e-05,0.10488321199999999,0.051888565,T125,0.9333754796167895,False,0.02994361250057388
711,ARHGAP11A,121786774.9,204748673.5,1.6812061390000002,0.037644992,0.40295224,0.110859587,S422,0.933786910595584,False,0.029752218107024463
9610,POLN,43524173954.0,86454204166.0,1.986349109,2.45e-05,0.10488321199999999,0.051888565,S75,0.9338162707054551,False,0.029738563243042856
5278,HMGCS1,1880157483.0,1114390411.0,0.592711207,0.018470738,0.17999142699999998,0.213639987,S516,0.9338162707054551,False,0.029738563243042856
2556,CLK1,1021168809.0,1109569095.0,1.086567749,0.692074573,0.133325286,0.30842921,S140,0.9338162707054551,False,0.029738563243042856
5290,HMGXB4,70663138.96,160674626.4,2.273811053,0.298516582,1.065545414,0.712332766,M507,0.9338162707054551,False,0.029738563243042856
9187,PGM5,111424870.8,224295926.9,2.0129790180000002,0.006963064000000001,0.23873772699999998,0.18154025,S122,0.9338162707054551,False,0.029738563243042856
2394,CHD1,2650398128.0,3146605443.0,1.1872199159999999,0.17638251300000002,0.17099159,0.10506532199999999,S1689,0.9338162707054551,False,0.029738563243042856
9749,PPP1R13L,306719042.0,402515971.7,1.31232795,0.31484576,0.262776325,0.318116527,S187,0.9338162707054551,False,0.029738563243042856
4523,FRMD5,1269505831.0,926611293.5,0.729899202,0.50903638,0.546722168,0.522300264,S320,0.9339199665635297,False,0.029690339582650497
8481,NUF2,1231396551.0,1405888823.0,1.141702746,0.044719537999999996,0.057439483,0.068502033,S247,0.9339929282087442,False,0.02965641204779376
9571,PNPT1,21075627994.0,16082144346.0,0.7630683340000001,0.010481516,0.097107706,0.072831569,None,0.9339929282087442,False,0.02965641204779376
9652,PPA2,443608607.2,419551545.2,0.945769623,0.640462604,0.10521463,0.16863322600000002,None,0.9339929282087442,False,0.02965641204779376
6970,MAP3K2,708557873.7,754535645.5,1.064889226,0.7065359590000001,0.130270464,0.237584152,Y240,0.9342933995613496,False,0.029516719272021697
8664,OSBP2,12228902.47,35976056.1,2.941887565,0.47078313299999996,1.363634737,1.411565973,S766,0.9342933995613496,False,0.029516719272021697
442,ALDH2,2467503581.0,1310446862.0,0.531082051,0.089580391,0.360372974,0.33357225100000004,None,0.9342933995613496,False,0.029516719272021697
4703,GFPT1,10247936.0,10675328.6,1.0417052359999999,0.97290856,1.732050808,1.035554442,S261,0.9342933995613496,False,0.029516719272021697
10,AAGAB,13985207.85,5187830.642,0.37095127200000005,0.427255716,1.106863575,1.732050808,S311,0.9342933995613496,False,0.029516719272021697
1849,CCDC43,1214878641.0,1108974310.0,0.9128272340000001,0.653010996,0.120115826,0.324091436,T139,0.9342933995613496,False,0.029516719272021697
2907,CXCR4,20002227.86,1041071277.0,52.04776611,0.153758712,1.0507709170000001,1.04059471,S324,0.9342933995613496,False,0.029516719272021697
5566,HUWE1,26342188.9,50247375.21,1.907486709,0.35571844,0.893089293,0.677639148,T2889,0.9348095715289964,False,0.029276849509437017
5567,HUWE1,12578659.35,20819481.36,1.65514311,0.74631052,1.732050808,1.732050808,T3924,0.9348095715289964,False,0.029276849509437017
5177,HIRA,8293110.067000001,39581638.08,4.772834046,0.050510097999999996,1.706862993,0.43257034,S584,0.9348158089958182,False,0.029273951712423776
26,ABAT,804160433.9,560283015.7,0.696730394,0.033315839,0.047938957000000004,0.265434023,None,0.9352523059183844,False,0.029071212350398355
11101,RPL13,1157963255.0,954888283.0,0.824627447,0.538110373,0.455077985,0.11789848,None,0.9352523059183844,False,0.029071212350398355
11754,SERBP1,3751784671.0,1601388976.0,0.426833925,0.11022129300000001,0.483749414,0.507511657,None,0.9352523059183844,False,0.029071212350398355
4305,FAU,73012446.06,1715131.864,0.023490952000000002,0.091572661,0.841876831,1.732050808,None,0.9352523059183844,False,0.029071212350398355
7004,MAP4K4,8259725.895,138728928.9,16.79582721,0.178854326,1.0236364820000001,1.068578816,S629,0.9352523059183844,False,0.029071212350398355
7906,NASP,87567021.81,37855130.67,0.43229894,0.138731535,0.20211513600000003,1.247938892,S726,0.9352523059183844,False,0.029071212350398355
11218,RPS10P5,2389961853.0,2995541820.0,1.253384784,0.11201734099999999,0.195527041,0.105134141,None,0.9352523059183844,False,0.029071212350398355
3448,DUSP15,134295653.3,120879279.6,0.900098228,0.708382637,0.36905881799999996,0.268323694,S192,0.9357552003481571,False,0.028837750666938358
10299,PUM2,3582688418.0,3975262932.0,1.1095753990000001,0.406534713,0.050345956,0.186219577,S136,0.9370057401174341,False,0.028257748606681392
5894,JMJD1C,3499529578.0,3267786973.0,0.933778927,0.466494154,0.144909751,0.029775827,S2053,0.9370483499273251,False,0.0282379997580093
5895,JMJD1C,10789490.23,594046972.8,55.05792769,0.000227901,1.080611814,0.21608093,S501,0.9370483499273251,False,0.0282379997580093
10626,RB1,2617759692.0,2544251295.0,0.9719193490000001,0.889628423,0.29625443,0.162986955,T373,0.9370956556138642,False,0.028216075510384575
338,AIM1_HUMAN,1360886354.0,46721752.62,0.034331855,0.34612542,1.635435996,1.532002026,S103,0.937101143308249,False,0.02821353226050701
10246,PTPN14,66303712.11,68782845.54,1.037390568,0.947092319,0.9205303109999999,0.163932221,S593,0.9374211209785713,False,0.028065265642872757
2133,CDK13,1026295158.0,2373888218.0,2.3130657880000003,0.00010807799999999999,0.066411074,0.105938381,T871,0.9374785202663019,False,0.028038674146041727
2961,DBN1,1110822315.0,1304440483.0,1.174301655,0.567465056,0.31814326,0.327559287,T343,0.9376171917632166,False,0.027974438207971204
5022,H2AJ_HUMAN,87612695.81,36627979.02,0.418067024,0.147545589,0.555287574,0.5828957020000001,None,0.9378324650968011,False,0.027874737295237772
5023,H2B1D_HUMAN,19241438.45,110939768.3,5.76566916,0.220171466,1.732050808,1.002051341,None,0.9378324650968011,False,0.027874737295237772
11734,SENP7,589975995.5,1012901156.0,1.7168514719999999,0.079853968,0.121482635,0.33609160899999996,S443,0.9382503180711967,False,0.027681279687017293
2324,CETN2,6900242138.0,7451320188.0,1.079863581,0.19956753300000002,0.065287445,0.065139294,S20,0.9382985183189656,False,0.02765896947453462
1475,BRWD1,1582504176.0,1129542548.0,0.7137690790000001,0.02085392,0.120399281,0.14639633800000001,S2018,0.9384621038549582,False,0.027583259983466547
2681,COX5A,372294625.8,238097848.0,0.639541459,0.422277458,0.7151037729999999,0.18740052199999999,None,0.9394389018485915,False,0.027131459792147067
7673,MTCL1,502456668.2,4644508822.0,9.243600723,8.86e-07,0.45311420700000005,0.057406527,S1678,0.9394389018485915,False,0.027131459792147067
10415,RACGAP1,754888193.6,1147083951.0,1.519541517,0.005516286,0.20685962600000002,0.033052011,T405,0.939575372578177,False,0.027068375135781045
10689,RBM10,214328253.4,574269413.3,2.679392027,0.021793198,0.7956416479999999,0.190885602,Y732,0.939575372578177,False,0.027068375135781045
9326,PIAS4,4174185411.0,3898879414.0,0.934045575,0.70931864,0.228971516,0.194313536,None,0.939575372578177,False,0.027068375135781045
10416,RACGAP1,218115784.4,281606255.8,1.2910860929999999,0.395449706,0.48090256,0.208280943,T580,0.939575372578177,False,0.027068375135781045
10855,RELL2,89746499.05,18108767.19,0.201776865,0.330382744,1.300306009,0.582454024,None,0.9397441332671791,False,0.02699037686463574
8858,PARG,21819358.02,54142327.75,2.481389585,0.09645569300000001,0.930306737,0.367655742,S291,0.9400533341181593,False,0.026847505915055928
5432,HP1BP3,78372496.5,137996490.6,1.7607770169999999,0.069969499,0.49847851,0.188207276,T51,0.9400769197905554,False,0.026836609725972366
11637,SCRIB,515277814.5,743913988.7,1.443714376,0.319596896,0.23299629999999996,0.46334474,S1279,0.9400866615977597,False,0.02683210925255134
1513,BUD13,5524057436.0,4067368716.0,0.736300946,0.128893537,0.192120426,0.236936977,S299,0.9400866615977597,False,0.02683210925255134
7887,NACAD,182508795.6,178613031.1,0.9786543740000001,0.909756401,0.291132303,0.116755495,M1532,0.9402534781446821,False,0.026755051379374683
1855,CCDC6,178221005.0,139540680.5,0.782964278,0.573516668,0.11148193699999999,0.79411801,S351,0.9405461527707542,False,0.026619888681516962
2178,CDKN1B,2221355591.0,2547714068.0,1.146918611,0.6904404470000001,0.482008868,0.32406597800000003,S10,0.9405817124059029,False,0.026603469432606417
8247,NIFK,78537535.7,434162913.5,5.528094427999999,1.64e-05,0.451194673,0.079590065,T238,0.9405817124059029,False,0.026603469432606417
3229,DLG5,350272302.3,435111778.5,1.242210062,0.25781935,0.271432083,0.158875861,T1279,0.940728265530669,False,0.02653580677810847
10927,RGPD6,50595777.61,216271810.6,4.274503147,0.002152935,0.8856032770000001,0.154666964,T1474,0.9408471855604995,False,0.026480909896049374
726,ARHGAP17,265728988.9,217609794.2,0.818916277,0.37837855200000003,0.06649612,0.394515485,S484,0.9409806583855543,False,0.026419303291928774
11084,RPAP3,246739765.9,160326841.7,0.649781121,0.270808541,0.23246581600000002,0.6815938140000001,S116,0.9409806583855543,False,0.026419303291928774
7102,MARK2,5145360406.0,5539431956.0,1.076587745,0.26055073,0.024962322000000002,0.09645382300000001,T596,0.9410000851364645,False,0.02641033728018723
2841,CTNND1,262231757.2,331495064.4,1.264130127,0.480679022,0.578205936,0.150292045,T906,0.9410000851364645,False,0.02641033728018723
2843,CTNND1,3421467.818,47808838.52,13.97319544,0.39014059100000004,1.732050808,1.732050808,Y321,0.9410000851364645,False,0.02641033728018723
2933,DAPK3,3027317.713,4754839.517,1.5706443680000002,0.6894483840000001,1.732050808,1.016882061,S311,0.9413557846508319,False,0.0262462043012712
2922,CYSLTR1,47474351.87,22356490.68,0.470917239,0.159060804,0.46232332299999995,0.708215714,S316,0.9414285644622991,False,0.02621262863388819
7038,MAP7D1,3588344806.0,5019590940.0,1.3988597,0.060914948,0.27960397,0.077879505,S93,0.9414285644622991,False,0.02621262863388819
9393,PKP2,8842149.061,67768641.61,7.664272695,0.402194701,0.9092825929999999,1.66691358,S155,0.9416621792818476,False,0.026104872140603617
10493,RANBP2,530538327.9,360078773.3,0.6787045429999999,0.153567357,0.232454783,0.367121605,S1573,0.9416621792818476,False,0.026104872140603617
6483,LASP1,249465879.3,382403819.3,1.5328902709999999,0.152571329,0.480732995,0.19184442899999998,T68,0.9416621792818476,False,0.026104872140603617
6464,LARP4B,4708375105.0,4763767560.0,1.011764665,0.887625214,0.059872164000000005,0.123129587,S664,0.9418705490256789,False,0.02600878267111825
2332,CFL1,1174800464.0,1232932944.0,1.049482855,0.659563094,0.092835374,0.15252185,S3,0.9419721309722018,False,0.025961945979979383
1386,BOD1L1,29138018.44,75313265.94,2.584707882,0.009496224000000001,0.611474335,0.155478755,S2128,0.9419721309722018,False,0.025961945979979383
2481,CIT,603791992.0,239386164.8,0.39647124799999994,0.018481506,0.324185461,0.09021775800000001,S1993,0.942870049,False,0.025548159745441626
9192,PGRMC1,3261933103.0,4283794798.0,1.313268747,0.156352932,0.28223695600000004,0.13731761,S181,0.9429229345112158,False,0.025523800883254236
5690,INPP5D,681301155.6,884549255.7,1.298323434,0.241856942,0.34523197899999997,0.152526691,S1039,0.9430401217991509,False,0.02546982973849122
2145,CDK17,168115800.0,165612202.9,0.9851079009999999,0.962095708,0.320921229,0.416181841,S165,0.9432231866777409,False,0.025385531786562405
8082,NDRG1,15632905.94,26585435.7,1.700607411,0.58525878,1.524138964,0.853786409,S367,0.9432447770217752,False,0.025375590915625437
10060,PRRC2B,12856462.36,20665365.18,1.607391255,0.7592050459999999,1.732050808,1.732050808,S1682,0.9432447770217752,False,0.025375590915625437
8639,OR1C1,386295590.2,393500068.9,1.018650171,0.8757045459999999,0.117299153,0.156486659,T7,0.9433034849867147,False,0.02534856107945463
10027,PRR36,11087614.73,27364263.28,2.468002717,0.203629075,1.732050808,0.17057880600000003,S1147,0.9433894886061809,False,0.025308967040671922
10496,RANBP2,1297779765.0,936678737.4,0.721754771,0.10533513800000001,0.24606821899999998,0.08084693700000001,S21,0.9434352605064109,False,0.025287896208619952
5335,HNRNPA2B1,62116526.3,141938097.1,2.285029534,0.020345858,0.47375996299999995,0.232182676,S149,0.943865758946073,False,0.025089768725903832
9283,PHLDB1,77449105.34,150689314.5,1.9456559740000001,0.038560956,0.5640118129999999,0.132972051,Y542,0.943865758946073,False,0.025089768725903832
9284,PHLDB2,1075157625.0,795045089.9,0.7394684009999999,0.441741489,0.460105592,0.402542247,S157,0.943865758946073,False,0.025089768725903832
9005,PDAP1,670646194.3,555190873.9,0.827844665,0.111017829,0.08638888800000001,0.16216834800000002,None,0.9442138198266199,False,0.024929647380172767
7784,MYCN,2390339881.0,2940609355.0,1.230205537,0.590725332,0.237634961,0.537075506,S156,0.9443292613758982,False,0.024876552877436335
5211,HIST1H1E,9433991214.0,11147934411.0,1.1816774209999998,0.303110657,0.061598415999999996,0.230642793,T18,0.9443292613758982,False,0.024876552877436335
10103,PSAT1,8798165.154,1711547.948,0.194534646,0.085931986,0.590279764,1.732050808,S331,0.9443292613758982,False,0.024876552877436335
4497,FOXO1,969651378.7,1360315217.0,1.402891025,0.595711263,0.8477237809999999,0.6509000629999999,S298,0.9445274936915707,False,0.024785395937222017
9552,PNN,617384078.5,470982769.6,0.762868344,0.077881786,0.11579607900000001,0.20304987600000002,M454,0.9446015708633014,False,0.024751336531183808
7440,MKI67,114916974.8,413504104.1,3.598285673,0.002275006,0.451041165,0.21213960399999998,S1207,0.9447418246717325,False,0.024686857564233312
655,APPL1,78315868.95,152526607.1,1.947582388,0.075124498,0.508929451,0.292188556,S401,0.9447443981394362,False,0.024685674551825403
5424,HOXD11,484796082.1,667615257.2,1.377105306,0.01328903,0.051642605,0.131404629,S300,0.9448487269081369,False,0.024637717763672528
4825,GORASP2,1408592247.0,1500009895.0,1.064900008,0.522026915,0.099387361,0.12412467,T433,0.9448487269081369,False,0.024637717763672528
6178,KIF23,97785865.57,121142382.2,1.238853708,0.569156483,0.575630769,0.302876834,S912,0.9448487269081369,False,0.024637717763672528
10349,QSER1,9616831.248,6056084.324,0.6297380260000001,0.610223341,0.8248253170000001,1.368717136,S615,0.9448487269081369,False,0.024637717763672528
5818,ITFG2,18295963.95,33438534.09,1.827645386,0.156890854,0.537503388,0.385543856,S104,0.9450079738558806,False,0.024564526954230986
9008,PDAP1,213694087.0,151063644.5,0.706915417,0.5451272189999999,0.671407401,0.593652065,S63,0.94523752082202,False,0.02445904755327204
9009,PDCD10,6120724.35,35929265.49,5.870100242,0.240526157,1.732050808,1.063126593,None,0.94523752082202,False,0.02445904755327204
9943,PRKN2_HUMAN,990981830.5,465408585.7,0.469643914,0.153723171,0.369240465,0.904234882,S136,0.94523752082202,False,0.02445904755327204
5794,IRS1,272465213.8,125326215.2,0.459971435,0.070205571,0.37436931700000003,0.43906328299999997,T351,0.94523752082202,False,0.02445904755327204
1744,CASC5_HUMAN,33521378.74,41461650.4,1.23687187,0.7705188059999999,1.194683067,0.498210294,S1675,0.94523752082202,False,0.02445904755327204
2126,CDK13,1561885105.0,1396003272.0,0.893793831,0.134813383,0.070483499,0.089302194,S525,0.9455774603587788,False,0.02430288857626464
5132,HEATR6,115388943.0,265069040.8,2.297178863,0.031487861,0.392615481,0.30576327,S642,0.9457315924741633,False,0.024232102971718947
209,ADSS,811157068.5,420276488.9,0.518119739,0.367113012,0.851296287,0.170120283,None,0.9457315924741633,False,0.024232102971718947
3917,EPS15,249127464.9,339330117.9,1.362074302,0.173571525,0.37200899600000004,0.119778596,S796,0.9457315924741633,False,0.024232102971718947
9432,PLCH1,216717581.6,318618287.7,1.470200458,0.358804467,0.377512377,0.494891275,S970,0.9458717622314832,False,0.024167739634559777
5447,HSF1,7853136812.0,9107300457.0,1.159702253,0.300891945,0.23849325899999999,0.046002926,S307,0.9458717622314832,False,0.024167739634559777
10170,PSME2,55819680.59,70891049.01,1.270000979,0.543693079,0.583859325,0.34072473299999995,None,0.9458717622314832,False,0.024167739634559777
3158,DGCR8,8847931.322999999,8027084.47,0.9072272579999999,0.934167449,1.005796302,1.732050808,M285,0.9458717622314832,False,0.024167739634559777
4480,FOXK1,5151212910.0,5338389518.0,1.036336415,0.8308672020000001,0.127426237,0.242870659,S223,0.9458717622314832,False,0.024167739634559777
4479,FOXK1,5151212910.0,5338389518.0,1.036336415,0.8308672020000001,0.127426237,0.242870659,S213,0.9458717622314832,False,0.024167739634559777
6744,LSP1,103876349.0,88933600.59,0.856148695,0.844418108,1.001460483,0.805512627,S111,0.9459513446570799,False,0.024131201114454322
7039,MAP7D1,320402905.2,483816820.3,1.510026321,0.07771781,0.321847195,0.174197858,T118,0.9459669580423519,False,0.02412403293276493
5191,HIRIP3,191816108.6,336928168.6,1.7565165459999998,0.143288692,0.673021533,0.222636623,S333,0.9459669580423519,False,0.02412403293276493
490,AMPD2,10236973562.0,10154198513.0,0.9919141090000001,0.934097548,0.15362446800000001,0.053206700999999995,S76,0.946120235568712,False,0.024053668750534427
11367,RRP8,370691375.3,38987596.63,0.105175354,0.0026426979999999997,0.25658687399999996,1.732050808,S62,0.9466717421666054,False,0.023800586233497314
5992,KCTD15,464824936.4,217497386.4,0.467912475,0.0029501790000000003,0.120044195,0.318424023,S35,0.9466717421666054,False,0.023800586233497314
2549,CLIP1,168544863.2,569836518.2,3.380918929,0.187311877,0.158779481,0.8183659320000001,S204,0.9467685439090908,False,0.023756179802572806
59,ABLIM1,19663845.15,5039009.791999999,0.256257601,0.26509721,0.949596553,1.732050808,S540,0.9469454305715466,False,0.023675047273916994
10022,PRR15,132948919.4,164499843.8,1.23731614,0.40363994200000003,0.435491195,0.11353588099999999,S49,0.9469454305715466,False,0.023675047273916994
8048,NCOR2,10999213110.0,10084179690.0,0.916809193,0.370512322,0.108943211,0.11068339199999999,S1487,0.9471389638928964,False,0.02358629678944566
2678,COTL1,2987092.9260000004,783318.1277,0.262234268,0.366467294,1.2270535409999999,1.732050808,None,0.9474648909018167,False,0.023436874204333283
